Transacao,Data de compra,ID Consumidor,ID Produto,Quantidade
2568,7/24/2019,6348,6,5
2569,7/24/2019,9997,3,5
2570,7/24/2019,7896,19,4
2571,7/24/2019,5501,7,4
2572,7/24/2019,8207,8,3
2573,7/24/2019,9507,1,6
2574,7/24/2019,10145,1,4
2575,7/24/2019,3840,14,4
2576,7/25/2019,4676,1,3
2577,7/25/2019,6530,16,4
2578,7/25/2019,5086,1,5
2579,7/25/2019,170,1,4
2580,7/25/2019,1676,16,3
2581,7/25/2019,6414,8,3
2582,7/25/2019,8015,18,2
2583,7/25/2019,9162,1,4
2584,7/25/2019,2688,19,4
2585,7/25/2019,9773,20,3
2586,7/25/2019,741,11,5
2587,7/25/2019,44,5,5
2588,7/25/2019,9622,20,4
2589,7/26/2019,6155,13,4
2590,7/26/2019,5731,11,4
2591,7/26/2019,3706,12,3
2592,7/26/2019,2815,14,1
2593,7/26/2019,4479,15,4
2594,7/26/2019,7461,5,3
2595,7/26/2019,3679,16,5
2596,7/26/2019,1244,5,4
2597,7/26/2019,9648,12,3
2598,7/26/2019,492,12,1
2599,7/26/2019,4819,2,4
2600,7/26/2019,1079,11,5
2601,7/26/2019,8930,11,5
2602,7/26/2019,484,15,3
2603,7/26/2019,10176,12,4
2604,7/26/2019,6105,12,2
2605,7/27/2019,5592,9,5
2606,7/27/2019,3719,5,4
2607,7/27/2019,9351,1,3
2608,7/27/2019,6012,4,4
2609,7/27/2019,4599,18,5
2610,7/27/2019,10142,4,3
2611,7/27/2019,6607,14,4
2612,7/27/2019,3548,3,4
2613,7/27/2019,5374,19,4
2614,7/27/2019,3567,4,2
2615,7/28/2019,8442,15,5
2616,7/28/2019,9517,16,2
2617,7/28/2019,3682,18,6
2618,7/28/2019,9276,9,3
2619,7/28/2019,7832,15,5
2620,7/28/2019,10145,16,3
2621,7/28/2019,3719,2,6
2622,7/28/2019,3589,17,5
2623,7/28/2019,4257,17,3
2624,7/28/2019,9315,15,3
2625,7/28/2019,997,16,5
2626,7/29/2019,9797,16,5
2627,7/29/2019,3979,1,2
2628,7/29/2019,6836,19,6
2629,7/29/2019,9949,5,4
2630,7/29/2019,4417,9,4
2631,7/29/2019,563,14,3
2632,7/29/2019,8511,3,4
2633,7/29/2019,612,2,4
2634,7/29/2019,9633,18,3
2635,7/29/2019,7835,7,5
2636,7/29/2019,1328,11,5
2637,7/30/2019,4315,3,4
2638,7/30/2019,398,17,3
2639,7/30/2019,7806,11,5
2640,7/30/2019,9297,17,5
2641,7/30/2019,9747,16,5
2642,7/30/2019,3130,16,2
2643,7/30/2019,5724,3,6
2644,7/30/2019,7292,10,4
2645,7/30/2019,439,11,5
2646,7/30/2019,2716,17,7
2647,7/30/2019,1168,9,6
2648,7/30/2019,3397,11,3
2649,7/30/2019,9134,12,4
2650,7/31/2019,1234,19,2
2651,7/31/2019,4006,4,3
2652,7/31/2019,4470,15,5
2653,7/31/2019,8070,6,2
2654,7/31/2019,5720,12,2
2655,7/31/2019,9787,5,6
2656,7/31/2019,5944,7,5
2657,7/31/2019,3404,8,4
2658,7/31/2019,4946,5,4
2659,7/31/2019,941,1,4
2660,7/31/2019,2077,1,2
2661,7/31/2019,8329,20,3
2662,8/1/2019,4315,16,5
2663,8/1/2019,6347,10,4
2664,8/1/2019,9252,10,5
2665,8/1/2019,190,19,5
2666,8/1/2019,682,13,3
2667,8/1/2019,1490,9,5
2668,8/1/2019,1162,7,4
2669,8/1/2019,1916,8,3
2670,8/1/2019,5307,12,4
2671,8/1/2019,5150,8,3
2672,8/1/2019,6253,6,5
2673,8/1/2019,7849,2,5
2674,8/2/2019,2942,2,3
2675,8/2/2019,4315,7,5
2676,8/2/2019,5088,12,4
2677,8/2/2019,7031,8,5
2678,8/2/2019,5639,14,4
2679,8/2/2019,3563,2,3
2680,8/2/2019,1529,14,3
2681,8/2/2019,7546,1,4
2682,8/2/2019,1282,14,4
2683,8/2/2019,4257,6,2
2684,8/2/2019,4847,12,5
2685,8/2/2019,5547,15,4
2686,8/2/2019,4259,3,4
2687,8/2/2019,1430,16,4
2688,8/2/2019,3878,10,5
2689,8/3/2019,5984,8,5
2690,8/3/2019,1071,2,4
2691,8/3/2019,2086,17,5
2692,8/3/2019,5461,5,2
2693,8/3/2019,2908,19,5
2694,8/3/2019,4094,17,3
2695,8/3/2019,6905,11,3
2696,8/3/2019,6307,5,5
2697,8/3/2019,10192,16,7
2698,8/3/2019,4367,8,3
2699,8/3/2019,6760,18,3
2700,8/4/2019,6400,8,5
2701,8/4/2019,7241,17,7
2702,8/4/2019,2426,12,3
2703,8/4/2019,4541,5,3
2704,8/4/2019,745,8,4
2705,8/4/2019,4397,16,5
2706,8/4/2019,8937,20,2
2707,8/4/2019,8511,11,3
2708,8/4/2019,2280,15,5
2709,8/4/2019,8207,10,5
2710,8/4/2019,1316,11,3
2711,8/4/2019,9029,13,4
2712,8/4/2019,4844,11,4
2713,8/5/2019,181,4,4
2714,8/5/2019,3300,1,3
2715,8/5/2019,4401,15,4
2716,8/5/2019,905,4,3
2717,8/5/2019,499,16,3
2718,8/5/2019,8937,20,5
2719,8/5/2019,1791,2,3
2720,8/5/2019,3838,19,4
2721,8/5/2019,6306,8,3
2722,8/5/2019,2431,12,5
2723,8/5/2019,547,12,4
2724,8/6/2019,8617,10,2
2725,8/6/2019,4657,8,3
2726,8/6/2019,6288,10,4
2727,8/6/2019,8373,12,4
2728,8/6/2019,3744,1,4
2729,8/6/2019,5298,11,3
2730,8/6/2019,2313,9,5
2731,8/6/2019,3463,19,3
2732,8/6/2019,3681,11,4
2733,8/6/2019,169,17,4
2734,8/6/2019,4413,5,6
2735,8/6/2019,7479,10,2
2736,8/6/2019,6014,17,6
2737,8/6/2019,754,18,6
2738,8/7/2019,7046,17,3
2739,8/7/2019,7849,16,3
2740,8/7/2019,3804,5,6
2741,8/7/2019,7109,4,5
2742,8/7/2019,994,12,3
2743,8/7/2019,4995,3,6
2744,8/7/2019,6904,7,4
2745,8/7/2019,4375,4,4
2746,8/7/2019,7724,4,4
2747,8/7/2019,5590,10,7
2748,8/7/2019,7986,10,4
2749,8/8/2019,2882,4,4
2750,8/8/2019,8196,5,5
2751,8/8/2019,7646,19,4
2752,8/8/2019,10104,9,5
2753,8/8/2019,3897,19,3
2754,8/8/2019,1538,11,5
2755,8/8/2019,4016,11,5
2756,8/8/2019,6904,5,5
2757,8/8/2019,8059,9,4
2758,8/8/2019,2547,4,5
2759,8/8/2019,3124,20,4
2760,8/8/2019,1195,11,4
2761,8/8/2019,6014,3,4
2762,8/8/2019,1309,13,4
2763,8/8/2019,4693,2,4
2764,8/8/2019,7813,5,5
2765,8/9/2019,6261,6,5
2766,8/9/2019,6248,16,6
2767,8/9/2019,1706,14,3
2768,8/9/2019,6553,17,6
2769,8/9/2019,1052,16,4
2770,8/9/2019,9648,10,4
2771,8/9/2019,492,20,3
2772,8/9/2019,391,17,5
2773,8/9/2019,7123,12,3
2774,8/9/2019,5088,9,5
2775,8/9/2019,7529,2,3
2776,8/9/2019,3000,20,5
2777,8/9/2019,4925,20,2
2778,8/9/2019,7056,11,3
2779,8/9/2019,5686,12,4
2780,8/10/2019,2957,16,3
2781,8/10/2019,8187,14,4
2782,8/10/2019,5244,1,5
2783,8/10/2019,1415,12,4
2784,8/10/2019,5735,18,3
2785,8/10/2019,7269,15,5
2786,8/10/2019,5847,20,2
2787,8/10/2019,5742,11,2
2788,8/10/2019,1415,1,5
2789,8/10/2019,9638,6,4
2790,8/10/2019,2963,15,4
2791,8/10/2019,4868,8,3
2792,8/11/2019,170,17,4
2793,8/11/2019,4868,1,4
2794,8/11/2019,2067,18,6
2795,8/11/2019,2143,14,4
2796,8/11/2019,6072,2,4
2797,8/11/2019,1974,7,3
2798,8/11/2019,6799,5,4
2799,8/11/2019,7250,20,5
2800,8/11/2019,4582,20,4
2801,8/12/2019,4232,2,3
2802,8/12/2019,9825,8,5
2803,8/12/2019,9263,7,4
2804,8/12/2019,7753,13,3
2805,8/12/2019,1490,18,6
2806,8/12/2019,1791,20,5
2807,8/12/2019,8288,14,3
2808,8/12/2019,5009,20,2
2809,8/12/2019,5664,16,4
2810,8/12/2019,1607,5,3
2811,8/12/2019,4453,18,4
2812,8/12/2019,3497,16,4
2813,8/12/2019,7607,7,5
2814,8/12/2019,430,11,5
2815,8/12/2019,1610,13,5
2816,8/12/2019,8308,4,4
2817,8/12/2019,4340,7,4
2818,8/12/2019,3620,8,4
2819,8/12/2019,9208,15,5
2820,8/13/2019,9099,11,5
2821,8/13/2019,4730,9,3
2822,8/13/2019,837,11,2
2823,8/13/2019,4562,5,5
2824,8/13/2019,10101,3,3
2825,8/13/2019,2188,17,3
2826,8/13/2019,3840,4,5
2827,8/13/2019,4498,8,3
2828,8/14/2019,9814,6,4
2829,8/14/2019,7293,20,3
2830,8/14/2019,2907,20,3
2831,8/14/2019,2689,16,4
2832,8/14/2019,9324,8,4
2833,8/14/2019,4240,8,5
2834,8/14/2019,1539,12,3
2835,8/15/2019,6703,14,3
2836,8/15/2019,190,20,4
2837,8/15/2019,8504,17,5
2838,8/15/2019,4562,11,4
2839,8/15/2019,3100,6,5
2840,8/15/2019,8089,18,3
2841,8/15/2019,9030,9,3
2842,8/15/2019,9318,14,2
2843,8/15/2019,6113,8,4
2844,8/15/2019,4497,8,4
2845,8/15/2019,76,11,2
2846,8/16/2019,3286,18,3
2847,8/16/2019,8970,1,1
2848,8/16/2019,1432,14,3
2849,8/16/2019,3401,5,4
2850,8/16/2019,4644,8,2
2851,8/16/2019,405,4,2
2852,8/16/2019,2915,12,5
2853,8/16/2019,9504,7,4
2854,8/16/2019,2065,17,2
2855,8/16/2019,7801,1,3
2856,8/16/2019,4767,16,6
2857,8/16/2019,5774,11,3
2858,8/16/2019,8055,20,2
2859,8/16/2019,161,4,5
2860,8/16/2019,994,15,5
2861,8/16/2019,1567,16,7
2862,8/17/2019,9814,7,5
2863,8/17/2019,4021,20,3
2864,8/17/2019,5592,6,4
2865,8/17/2019,9510,9,5
2866,8/17/2019,5346,4,4
2867,8/17/2019,9631,14,4
2868,8/17/2019,9271,12,5
2869,8/17/2019,2215,14,4
2870,8/17/2019,1899,5,6
2871,8/17/2019,910,16,6
2872,8/17/2019,8731,16,4
2873,8/17/2019,921,17,5
2874,8/18/2019,1310,15,6
2875,8/18/2019,8528,12,5
2876,8/18/2019,8891,15,3
2877,8/18/2019,9199,5,4
2878,8/18/2019,8098,1,3
2879,8/18/2019,5358,11,3
2880,8/18/2019,6799,15,5
2881,8/19/2019,4562,10,5
2882,8/19/2019,2677,18,5
2883,8/19/2019,5095,6,4
2884,8/19/2019,9491,18,4
2885,8/19/2019,6957,7,4
2886,8/19/2019,2961,11,3
2887,8/19/2019,4498,6,4
2888,8/19/2019,7449,4,5
2889,8/19/2019,1684,6,4
2890,8/19/2019,3552,17,4
2891,8/19/2019,8840,4,5
2892,8/19/2019,5163,9,2
2893,8/20/2019,1173,15,4
2894,8/20/2019,4253,20,2
2895,8/20/2019,4211,19,4
2896,8/20/2019,4397,11,5
2897,8/20/2019,4609,16,2
2898,8/20/2019,4727,3,4
2899,8/20/2019,5724,14,6
2900,8/20/2019,5610,1,5
2901,8/20/2019,5432,20,3
2902,8/20/2019,612,3,2
2903,8/20/2019,2893,7,4
2904,8/20/2019,7654,12,5
2905,8/20/2019,9129,12,4
2906,8/20/2019,6459,5,5
2907,8/20/2019,7359,16,4
2908,8/20/2019,3139,9,3
2909,8/20/2019,6504,17,1
2910,8/20/2019,3258,16,5
2911,8/21/2019,8937,14,3
2912,8/21/2019,3728,17,4
2913,8/21/2019,7457,10,4
2914,8/21/2019,9866,10,5
2915,8/21/2019,1415,7,4
2916,8/21/2019,1192,3,6
2917,8/21/2019,4503,9,6
2918,8/21/2019,1598,10,2
2919,8/21/2019,7377,14,3
2920,8/21/2019,1624,5,2
2921,8/21/2019,8840,2,3
2922,8/21/2019,2224,14,4
2923,8/21/2019,6759,2,2
2924,8/22/2019,1468,19,5
2925,8/22/2019,3759,14,3
2926,8/22/2019,1676,13,4
2927,8/22/2019,3199,2,4
2928,8/22/2019,1538,7,5
2929,8/22/2019,7246,1,5
2930,8/22/2019,1035,11,2
2931,8/22/2019,1468,6,5
2932,8/22/2019,192,18,3
2933,8/22/2019,1341,7,3
2934,8/22/2019,1533,11,5
2935,8/22/2019,4938,9,4
2936,8/22/2019,7938,6,3
2937,8/22/2019,8124,12,4
2938,8/22/2019,6218,3,4
2939,8/23/2019,7856,10,5
2940,8/23/2019,9144,18,2
2941,8/23/2019,5423,20,2
2942,8/23/2019,3869,19,5
2943,8/23/2019,7343,11,2
2944,8/23/2019,9639,16,5
2945,8/23/2019,2690,8,4
2946,8/23/2019,4417,6,4
2947,8/23/2019,9256,7,3
2948,8/23/2019,3086,13,6
2949,8/23/2019,10054,10,5
2950,8/24/2019,2376,5,4
2951,8/24/2019,2280,8,3
2952,8/24/2019,6168,4,5
2953,8/24/2019,36,8,5
2954,8/24/2019,4858,4,3
2955,8/24/2019,1468,15,4
2956,8/24/2019,3127,3,4
2957,8/24/2019,4841,19,5
2958,8/24/2019,2078,15,5
2959,8/24/2019,9159,7,4
2960,8/24/2019,1551,8,3
2961,8/24/2019,4589,4,3
2962,8/24/2019,5196,17,6
2963,8/25/2019,4507,19,5
2964,8/25/2019,6113,14,3
2965,8/25/2019,3231,20,6
2966,8/25/2019,1822,11,4
2967,8/25/2019,8351,14,5
2968,8/25/2019,3513,11,4
2969,8/25/2019,7359,8,5
2970,8/25/2019,1603,6,1
2971,8/25/2019,8966,7,4
2972,8/25/2019,5748,7,4
2973,8/25/2019,7792,16,3
2974,8/25/2019,3471,10,5
2975,8/25/2019,5214,13,3
2976,8/25/2019,3302,15,3
2977,8/26/2019,2556,8,4
2978,8/26/2019,1584,17,6
2979,8/26/2019,5393,19,5
2980,8/26/2019,4344,13,4
2981,8/26/2019,1798,19,3
2982,8/26/2019,2673,15,3
2983,8/26/2019,8782,16,5
2984,8/26/2019,6590,16,4
2985,8/26/2019,878,7,3
2986,8/26/2019,7639,2,3
2987,8/26/2019,9074,20,6
2988,8/27/2019,7274,12,4
2989,8/27/2019,9773,4,3
2990,8/27/2019,5537,6,4
2991,8/27/2019,9920,8,3
2992,8/27/2019,10173,9,4
2993,8/27/2019,1720,2,4
2994,8/27/2019,9728,5,5
2995,8/27/2019,7384,9,6
2996,8/27/2019,399,13,3
2997,8/27/2019,1140,19,4
2998,8/28/2019,3938,20,5
2999,8/28/2019,7887,16,3
3000,8/28/2019,2460,13,5
3001,8/28/2019,6560,5,4
3002,8/28/2019,8878,7,2
3003,8/28/2019,6309,3,2
3004,8/28/2019,7323,10,4
3005,8/28/2019,994,19,4
3006,8/28/2019,471,3,3
3007,8/29/2019,9491,1,3
3008,8/29/2019,9184,3,3
3009,8/29/2019,5847,3,5
3010,8/29/2019,2976,20,5
3011,8/29/2019,3245,1,2
3012,8/29/2019,9631,7,4
3013,8/29/2019,1611,17,3
3014,8/29/2019,6169,13,4
3015,8/29/2019,7861,18,5
3016,8/29/2019,8041,18,6
3017,8/29/2019,5147,4,5
3018,8/29/2019,5992,12,4
3019,8/29/2019,4440,15,3
3020,8/29/2019,8500,4,6
3021,8/30/2019,5587,14,4
3022,8/30/2019,5905,5,4
3023,8/30/2019,4925,3,4
3024,8/30/2019,9767,11,3
3025,8/30/2019,4471,15,4
3026,8/30/2019,6168,5,5
3027,8/30/2019,4370,18,3
3028,8/30/2019,4633,7,3
3029,8/31/2019,7529,3,3
3030,8/31/2019,6079,1,6
3031,8/31/2019,8902,6,3
3032,8/31/2019,8189,5,4
3033,8/31/2019,1603,3,2
3034,8/31/2019,4700,1,3
3035,8/31/2019,5944,6,5
3036,8/31/2019,1545,14,3
3037,8/31/2019,1091,8,3
3038,8/31/2019,3350,16,3
3039,8/31/2019,5567,8,4
3040,8/31/2019,1974,4,3
3041,9/1/2019,422,5,3
3042,9/1/2019,5580,20,2
3043,9/1/2019,3213,2,3
3044,9/1/2019,6832,6,4
3045,9/1/2019,4067,13,2
3046,9/1/2019,5738,1,3
3047,9/1/2019,4938,19,5
3048,9/1/2019,2523,4,5
3049,9/1/2019,1204,17,5
3050,9/1/2019,8441,6,1
3051,9/2/2019,2059,1,3
3052,9/2/2019,6966,13,3
3053,9/2/2019,1023,20,5
3054,9/2/2019,1603,12,3
3055,9/2/2019,6488,20,6
3056,9/2/2019,7366,4,5
3057,9/2/2019,673,14,5
3058,9/2/2019,7618,18,3
3059,9/2/2019,7921,7,2
3060,9/3/2019,8098,2,5
3061,9/3/2019,8930,20,4
3062,9/3/2019,5882,14,4
3063,9/3/2019,3164,9,4
3064,9/3/2019,4630,7,5
3065,9/3/2019,9488,3,3
3066,9/3/2019,9604,8,6
3067,9/3/2019,7453,15,5
3068,9/3/2019,624,12,4
3069,9/3/2019,8423,6,3
3070,9/3/2019,5887,3,3
3071,9/3/2019,6321,1,3
3072,9/4/2019,1538,2,4
3073,9/4/2019,8263,3,4
3074,9/4/2019,1896,19,1
3075,9/4/2019,7384,14,2
3076,9/4/2019,1216,20,6
3077,9/4/2019,8737,2,3
3078,9/4/2019,8137,16,5
3079,9/4/2019,3946,10,5
3080,9/4/2019,4491,19,4
3081,9/4/2019,792,3,2
3082,9/4/2019,7445,8,3
3083,9/4/2019,9112,6,3
3084,9/4/2019,7434,5,3
3085,9/4/2019,294,20,6
3086,9/4/2019,893,15,3
3087,9/4/2019,917,11,6
3088,9/4/2019,5489,11,4
3089,9/5/2019,9405,7,2
3090,9/5/2019,6927,14,4
3091,9/5/2019,5744,9,5
3092,9/5/2019,1567,15,5
3093,9/5/2019,2680,1,3
3094,9/5/2019,1415,13,3
3095,9/5/2019,4239,15,5
3096,9/5/2019,5944,11,6
3097,9/5/2019,4776,6,3
3098,9/5/2019,9412,7,4
3099,9/5/2019,5256,15,7
3100,9/5/2019,8059,13,4
3101,9/6/2019,7502,2,4
3102,9/6/2019,484,8,4
3103,9/6/2019,2355,3,4
3104,9/6/2019,3567,19,3
3105,9/6/2019,6113,7,5
3106,9/6/2019,1610,18,3
3107,9/6/2019,9631,4,3
3108,9/6/2019,7570,7,4
3109,9/6/2019,8851,4,3
3110,9/6/2019,4875,9,5
3111,9/6/2019,7828,19,3
3112,9/6/2019,7319,4,5
3113,9/6/2019,6501,12,5
3114,9/7/2019,1706,1,5
3115,9/7/2019,4784,4,5
3116,9/7/2019,2977,15,3
3117,9/7/2019,1497,13,3
3118,9/7/2019,9555,16,2
3119,9/7/2019,7971,14,4
3120,9/7/2019,4503,13,5
3121,9/7/2019,993,15,4
3122,9/7/2019,472,4,3
3123,9/7/2019,7896,4,5
3124,9/7/2019,6074,5,2
3125,9/7/2019,7862,9,5
3126,9/8/2019,3124,11,4
3127,9/8/2019,4169,14,3
3128,9/8/2019,6367,4,3
3129,9/8/2019,9300,6,4
3130,9/8/2019,1042,11,4
3131,9/8/2019,7056,16,5
3132,9/8/2019,3328,20,3
3133,9/9/2019,9206,16,4
3134,9/9/2019,6835,7,4
3135,9/9/2019,6301,4,5
3136,9/9/2019,1415,9,5
3137,9/9/2019,4169,5,3
3138,9/9/2019,2187,10,4
3139,9/9/2019,5435,14,6
3140,9/9/2019,8117,12,4
3141,9/9/2019,4961,9,2
3142,9/9/2019,6841,10,4
3143,9/9/2019,7556,16,6
3144,9/9/2019,9297,16,5
3145,9/9/2019,1485,17,4
3146,9/10/2019,3719,19,4
3147,9/10/2019,6452,15,2
3148,9/10/2019,4707,7,2
3149,9/10/2019,2511,9,6
3150,9/10/2019,8041,17,6
3151,9/10/2019,2397,16,3
3152,9/10/2019,7639,8,3
3153,9/10/2019,2829,17,2
3154,9/10/2019,7720,14,3
3155,9/10/2019,4021,14,3
3156,9/11/2019,5335,16,3
3157,9/11/2019,1049,6,5
3158,9/11/2019,6061,7,3
3159,9/11/2019,3000,17,5
3160,9/11/2019,4094,6,6
3161,9/11/2019,2907,20,5
3162,9/11/2019,3283,20,4
3163,9/11/2019,9029,20,4
3164,9/11/2019,997,14,4
3165,9/11/2019,4844,18,4
3166,9/11/2019,10091,7,4
3167,9/11/2019,9871,11,4
3168,9/11/2019,4567,15,4
3169,9/11/2019,1175,20,5
3170,9/11/2019,6893,14,6
3171,9/11/2019,8669,6,2
3172,9/11/2019,8669,12,3
3173,9/11/2019,6214,8,3
3174,9/11/2019,7182,1,4
3175,9/11/2019,4498,16,2
3176,9/11/2019,7236,13,6
3177,9/12/2019,192,8,5
3178,9/12/2019,7607,4,5
3179,9/12/2019,5805,18,4
3180,9/12/2019,3153,6,3
3181,9/12/2019,1091,15,3
3182,9/12/2019,399,5,4
3183,9/12/2019,8467,12,6
3184,9/12/2019,1049,1,6
3185,9/13/2019,1941,1,5
3186,9/13/2019,5014,15,4
3187,9/13/2019,5858,19,4
3188,9/13/2019,9030,16,4
3189,9/13/2019,3627,17,5
3190,9/13/2019,5438,13,6
3191,9/13/2019,9469,3,4
3192,9/13/2019,7514,20,5
3193,9/13/2019,10067,7,4
3194,9/13/2019,2709,11,4
3195,9/13/2019,3109,2,5
3196,9/13/2019,399,6,3
3197,9/13/2019,8684,5,4
3198,9/13/2019,5895,10,3
3199,9/13/2019,3109,3,5
3200,9/14/2019,8323,12,6
3201,9/14/2019,6846,16,3
3202,9/14/2019,2194,1,3
3203,9/14/2019,6528,3,5
3204,9/14/2019,6757,12,3
3205,9/14/2019,10243,18,4
3206,9/14/2019,1205,6,5
3207,9/14/2019,7968,20,3
3208,9/15/2019,7241,6,7
3209,9/15/2019,4846,4,3
3210,9/15/2019,9469,1,2
3211,9/15/2019,1090,11,5
3212,9/15/2019,2245,8,3
3213,9/15/2019,1309,4,3
3214,9/15/2019,834,8,4
3215,9/15/2019,994,19,3
3216,9/15/2019,9652,1,2
3217,9/15/2019,1874,8,5
3218,9/15/2019,6683,6,4
3219,9/15/2019,4210,15,4
3220,9/15/2019,4693,10,5
3221,9/16/2019,3816,7,5
3222,9/16/2019,8373,7,4
3223,9/16/2019,1683,5,2
3224,9/16/2019,9567,14,5
3225,9/16/2019,5782,1,3
3226,9/16/2019,9225,10,4
3227,9/16/2019,6609,19,6
3228,9/16/2019,265,9,4
3229,9/16/2019,7546,5,2
3230,9/16/2019,3310,13,5
3231,9/16/2019,3279,10,4
3232,9/16/2019,4292,3,5
3233,9/16/2019,8472,16,3
3234,9/16/2019,7032,8,2
3235,9/17/2019,8966,15,3
3236,9/17/2019,4727,6,3
3237,9/17/2019,4133,1,4
3238,9/17/2019,7696,20,4
3239,9/17/2019,870,11,6
3240,9/17/2019,4032,3,5
3241,9/17/2019,9527,4,3
3242,9/17/2019,472,19,3
3243,9/17/2019,7032,2,2
3244,9/17/2019,6471,15,2
3245,9/18/2019,1289,17,4
3246,9/18/2019,1598,3,6
3247,9/18/2019,4998,15,4
3248,9/18/2019,916,16,3
3249,9/18/2019,9488,16,5
3250,9/18/2019,4700,8,5
3251,9/18/2019,8994,18,3
3252,9/18/2019,3021,7,4
3253,9/18/2019,10225,15,2
3254,9/18/2019,6560,9,7
3255,9/18/2019,10243,9,5
3256,9/18/2019,4925,11,5
3257,9/18/2019,6114,4,6
3258,9/18/2019,6800,7,4
3259,9/18/2019,2942,15,3
3260,9/19/2019,4846,11,6
3261,9/19/2019,9187,8,4
3262,9/19/2019,9469,2,4
3263,9/19/2019,5912,2,5
3264,9/19/2019,5374,8,4
3265,9/19/2019,3587,10,2
3266,9/19/2019,6021,3,5
3267,9/19/2019,96,3,5
3268,9/19/2019,240,9,5
3269,9/19/2019,4954,14,3
3270,9/19/2019,10209,17,5
3271,9/19/2019,3310,17,4
3272,9/19/2019,4065,1,5
3273,9/19/2019,9524,2,3
3274,9/19/2019,2981,12,4
3275,9/19/2019,3965,18,6
3276,9/19/2019,2918,2,5
3277,9/20/2019,1457,17,5
3278,9/20/2019,1598,18,6
3279,9/20/2019,10031,12,3
3280,9/20/2019,3738,3,4
3281,9/20/2019,6574,15,4
3282,9/20/2019,7906,11,5
3283,9/20/2019,8467,19,4
3284,9/20/2019,2553,20,6
3285,9/20/2019,2689,11,3
3286,9/20/2019,5944,2,3
3287,9/20/2019,7752,1,4
3288,9/20/2019,6320,8,3
3289,9/20/2019,6566,19,3
3290,9/21/2019,6945,1,5
3291,9/21/2019,91,14,5
3292,9/21/2019,7056,6,5
3293,9/21/2019,9176,2,7
3294,9/21/2019,5555,3,1
3295,9/22/2019,2587,8,4
3296,9/22/2019,8248,1,5
3297,9/22/2019,8541,6,5
3298,9/22/2019,4510,11,3
3299,9/22/2019,1089,18,4
3300,9/22/2019,2981,4,2
3301,9/22/2019,9715,3,4
3302,9/22/2019,7182,13,5
3303,9/22/2019,2259,10,5
3304,9/22/2019,2472,3,2
3305,9/23/2019,4792,12,4
3306,9/23/2019,5192,18,4
3307,9/23/2019,7132,3,6
3308,9/23/2019,5109,9,3
3309,9/23/2019,5630,4,6
3310,9/23/2019,7106,4,5
3311,9/24/2019,8275,18,4
3312,9/24/2019,1920,10,5
3313,9/24/2019,10059,8,3
3314,9/24/2019,547,6,3
3315,9/24/2019,545,5,4
3316,9/24/2019,9781,13,5
3317,9/25/2019,378,15,4
3318,9/25/2019,1256,10,6
3319,9/25/2019,3878,1,2
3320,9/25/2019,7370,5,2
3321,9/25/2019,1721,20,6
3322,9/25/2019,1925,1,1
3323,9/25/2019,571,19,4
3324,9/25/2019,900,2,5
3325,9/25/2019,5656,14,4
3326,9/25/2019,769,1,5
3327,9/25/2019,6877,15,4
3328,9/25/2019,4898,5,4
3329,9/25/2019,7743,17,3
3330,9/26/2019,1085,7,6
3331,9/26/2019,2472,10,4
3332,9/26/2019,5435,7,5
3333,9/26/2019,7438,14,2
3334,9/26/2019,4342,12,6
3335,9/26/2019,1533,16,5
3336,9/26/2019,3776,20,4
3337,9/26/2019,7112,10,5
3338,9/26/2019,1587,10,3
3339,9/26/2019,1310,10,5
3340,9/27/2019,7095,1,2
3341,9/27/2019,1132,16,6
3342,9/27/2019,1274,14,3
3343,9/27/2019,878,6,3
3344,9/27/2019,7841,9,5
3345,9/27/2019,4029,16,6
3346,9/27/2019,1491,10,6
3347,9/27/2019,41,10,4
3348,9/27/2019,4838,16,5
3349,9/27/2019,2625,7,5
3350,9/27/2019,6589,16,5
3351,9/28/2019,2444,3,6
3352,9/28/2019,8814,9,3
3353,9/28/2019,8253,17,4
3354,9/28/2019,1545,6,3
3355,9/28/2019,3024,8,3
3356,9/28/2019,6936,20,3
3357,9/28/2019,7282,12,5
3358,9/28/2019,3567,12,3
3359,9/28/2019,3253,3,6
3360,9/28/2019,1965,14,3
3361,9/28/2019,3719,20,3
3362,9/28/2019,6922,10,4
3363,9/28/2019,7591,7,4
3364,9/28/2019,779,3,6
3365,9/29/2019,4589,1,4
3366,9/29/2019,2061,7,2
3367,9/29/2019,3163,3,5
3368,9/29/2019,9668,1,4
3369,9/29/2019,5432,19,3
3370,9/29/2019,4204,16,7
3371,9/29/2019,697,12,3
3372,9/29/2019,9997,15,4
3373,9/29/2019,7897,18,6
3374,9/30/2019,7951,12,6
3375,9/30/2019,6214,5,5
3376,9/30/2019,5394,17,4
3377,9/30/2019,2459,2,5
3378,9/30/2019,3466,8,3
3379,9/30/2019,5353,7,6
3380,9/30/2019,8390,10,3
3381,9/30/2019,3178,12,4
3382,9/30/2019,8546,18,5
3383,9/30/2019,7141,5,2
3384,9/30/2019,1638,5,3
3385,9/30/2019,8141,7,2
3386,10/1/2019,1617,3,4
3387,10/1/2019,7487,8,2
3388,10/1/2019,1556,13,2
3389,10/1/2019,3139,3,4
3390,10/1/2019,6499,10,3
3391,10/1/2019,9745,9,7
3392,10/1/2019,4868,6,5
3393,10/1/2019,8354,6,3
